Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Day,Month,Year,Predicted Sales Quantity,High Demand
2032,2024-01-30,45,132,17.24,1,0,0,0,0,30,1,2024,166.247,False
3230,2024-01-21,60,161,70.28,0,0,0,1,0,21,1,2024,166.09433,False
6216,2024-01-26,16,164,51.04,0,0,0,2,1,26,1,2024,166.06543,False
1760,2024-11-19,72,92,80.32,0,1,2,2,2,19,11,2024,166.04207,False
2996,2024-06-04,58,82,52.42,1,0,0,0,0,4,6,2024,166.00233,False
8069,2024-04-10,82,71,21.02,0,1,0,2,1,10,4,2024,165.9744,False
4530,2024-06-14,22,221,93.01,0,1,2,1,2,14,6,2024,165.868,False
7505,2024-01-21,92,138,12.36,0,1,2,1,0,21,1,2024,165.82143,False
1144,2024-12-28,33,156,88.19,0,1,1,2,0,28,12,2024,165.60487,False
6022,2024-10-23,67,197,62.32,0,0,0,2,0,23,10,2024,165.58272,False
5966,2024-11-13,53,98,86.43,0,1,2,2,1,13,11,2024,165.23402,False
2389,2024-12-12,95,154,74.38,0,1,2,0,2,12,12,2024,165.05368,False
1103,2024-09-29,43,78,20.61,1,0,2,2,1,29,9,2024,165.00252,False
7073,2024-04-14,33,169,71.79,1,1,2,1,2,14,4,2024,164.96788,False
9888,2024-07-25,14,106,12.46,1,0,2,0,2,25,7,2024,164.94084,False
9209,2024-06-29,32,66,34.64,1,1,1,0,0,29,6,2024,164.9231,False
1860,2024-10-13,74,372,43.2,0,0,2,1,1,13,10,2024,164.8719,False
2975,2024-11-01,49,151,58.09,1,1,0,2,0,1,11,2024,164.83119,False
7150,2024-05-03,56,158,37.77,0,1,2,1,1,3,5,2024,164.75983,False
2143,2024-03-07,64,45,33.65,1,1,1,1,0,7,3,2024,164.73561,False
8784,2024-05-02,47,223,42.95,1,0,1,2,2,2,5,2024,164.70724,False
6545,2024-04-25,21,352,66.21,0,0,0,2,2,25,4,2024,164.66603,False
2497,2024-10-19,75,75,19.84,0,0,1,0,0,19,10,2024,164.66391,False
9106,2024-01-08,44,78,21.86,1,0,0,2,1,8,1,2024,164.60352,False
2288,2024-11-29,17,140,39.79,1,0,1,1,2,29,11,2024,164.54514,False
1313,2024-06-24,19,478,42.33,0,0,2,1,1,24,6,2024,164.38866,False
5425,2024-06-27,13,484,12.33,1,1,2,1,0,27,6,2024,164.30121,False
9950,2024-01-03,50,141,55.95,0,1,1,0,0,3,1,2024,164.073,False
1701,2024-11-08,62,178,18.48,1,1,1,1,1,8,11,2024,164.05798,False
9138,2024-09-15,26,221,80.97,0,1,2,0,2,15,9,2024,163.99078,False
2520,2024-07-13,92,87,81.35,1,0,2,0,1,13,7,2024,163.91205,False
8356,2024-09-20,48,167,98.37,1,1,0,2,2,20,9,2024,163.9019,False
9869,2024-09-10,90,69,42.89,0,1,1,0,2,10,9,2024,163.76663,False
7891,2024-10-18,10,154,91.13,0,1,1,0,1,18,10,2024,163.74371,False
8494,2024-09-07,16,61,60.66,0,0,1,0,1,7,9,2024,163.69345,False
6574,2024-10-13,80,169,28.02,0,1,2,1,0,13,10,2024,163.66562,False
1465,2024-06-09,58,111,49.09,0,1,2,2,0,9,6,2024,163.4325,False
7860,2024-12-30,38,153,20.02,0,0,1,1,1,30,12,2024,163.39528,False
5646,2024-10-14,37,152,87.82,1,1,2,2,0,14,10,2024,163.30898,False
6285,2024-09-08,20,34,56.98,1,0,1,1,1,8,9,2024,163.29521,False
3266,2024-04-14,70,14,29.08,0,0,1,0,0,14,4,2024,163.22955,False
5615,2024-05-08,15,95,71.25,0,0,2,2,1,8,5,2024,163.07408,False
6539,2024-07-11,22,45,92.62,1,1,2,0,2,11,7,2024,163.02121,False
2997,2024-09-09,54,103,12.6,1,1,2,0,2,9,9,2024,162.92384,False
2685,2024-04-17,5,55,31.3,0,1,1,2,1,17,4,2024,162.90224,False
1658,2024-09-07,12,190,8.14,1,1,2,0,0,7,9,2024,162.83012,False
4521,2024-03-03,38,72,37.44,1,0,1,1,0,3,3,2024,162.81367,False
7521,2024-09-28,38,207,69.86,1,0,2,1,2,28,9,2024,162.77853,False
5014,2024-06-12,65,6,41.83,1,1,2,0,0,12,6,2024,162.71979,False
9305,2024-02-23,3,76,95.94,0,0,0,0,0,23,2,2024,162.64377,False
9575,2024-05-06,19,128,32.47,1,1,1,2,2,6,5,2024,162.56712,False
8155,2024-06-22,43,62,38.29,1,1,1,0,1,22,6,2024,162.38014,False
5408,2024-01-13,85,30,24.6,0,0,2,1,1,13,1,2024,162.25957,False
7925,2024-06-16,49,93,14.93,1,1,0,1,1,16,6,2024,162.16808,False
5219,2024-01-10,6,139,29.89,0,1,1,0,1,10,1,2024,162.09119,False
1282,2024-01-18,78,178,8.65,0,0,0,0,1,18,1,2024,161.95416,False
5518,2024-12-13,17,264,12.98,0,1,1,0,0,13,12,2024,161.81445,False
3051,2024-09-03,35,120,75.73,0,1,2,1,0,3,9,2024,161.73657,False
5659,2024-03-12,30,94,75.82,0,1,0,2,1,12,3,2024,161.68333,False
2230,2024-09-05,49,233,40.71,1,1,0,1,2,5,9,2024,161.65646,False
2457,2024-02-03,8,105,55.85,0,1,0,2,1,3,2,2024,161.43437,False
2268,2024-01-25,59,123,19.63,1,1,0,1,1,25,1,2024,161.42227,False
1779,2024-09-21,79,29,85.48,1,0,1,0,2,21,9,2024,161.4057,False
6948,2024-05-12,68,63,91.5,0,1,2,1,2,12,5,2024,161.3452,False
8696,2024-07-18,39,280,38.83,0,1,2,0,1,18,7,2024,161.32066,False
7202,2024-08-08,93,75,81.82,0,1,0,1,2,8,8,2024,161.16605,False
8102,2024-01-15,26,99,50.87,0,1,0,0,2,15,1,2024,161.133,False
7839,2024-05-19,38,73,33.53,0,0,1,1,0,19,5,2024,161.11272,False
8370,2024-07-30,73,156,5.62,1,1,2,2,0,30,7,2024,161.07057,False
6297,2024-08-27,63,86,68.46,0,1,0,1,1,27,8,2024,161.03377,False
6102,2024-06-17,81,23,46.39,0,0,1,2,1,17,6,2024,161.02266,False
2624,2024-01-22,17,121,49.76,0,1,2,2,1,22,1,2024,160.94833,False
8840,2024-10-17,34,98,15.21,0,0,0,2,2,17,10,2024,160.81065,False
2082,2024-12-01,42,96,78.24,0,0,1,1,2,1,12,2024,160.80544,False
1099,2024-11-09,81,148,34.85,1,0,1,0,1,9,11,2024,160.79364,False
9720,2024-10-03,67,141,92.44,0,1,2,0,2,3,10,2024,160.77557,False
5718,2024-07-24,38,121,59.39,1,0,1,2,1,24,7,2024,160.63406,False
4384,2024-03-22,88,130,25.62,1,0,2,1,1,22,3,2024,160.61797,False
2964,2024-07-14,82,24,78.71,1,1,1,2,1,14,7,2024,160.57942,False
8089,2024-09-03,58,64,47.13,1,0,1,1,2,3,9,2024,160.55392,False
5690,2024-08-11,6,162,13.89,0,1,0,1,0,11,8,2024,160.53056,False
3971,2024-11-20,35,408,43.03,1,1,0,0,1,20,11,2024,160.48555,False
1524,2024-08-24,14,67,91.79,1,0,1,1,1,24,8,2024,160.44151,False
8404,2024-02-04,21,188,31.86,0,1,1,0,2,4,2,2024,160.42786,False
1561,2024-07-24,3,170,82.28,0,1,1,0,0,24,7,2024,160.32767,False
7659,2024-04-26,71,48,52.37,0,0,2,2,1,26,4,2024,160.32616,False
7845,2024-03-03,18,128,62.13,1,1,1,1,2,3,3,2024,160.3023,False
5991,2024-05-06,6,143,42.67,0,0,1,1,2,6,5,2024,160.2155,False
5568,2024-11-28,60,192,59.95,0,0,2,1,0,28,11,2024,160.1536,False
1687,2024-03-13,75,114,28.96,0,0,1,1,2,13,3,2024,159.98123,False
9007,2024-02-11,44,110,86.38,1,1,0,2,1,11,2,2024,159.88567,False
9542,2024-01-25,19,58,22.17,0,0,2,2,1,25,1,2024,159.67099,False
6758,2024-03-29,25,130,32.44,0,0,1,2,1,29,3,2024,159.66415,False
5747,2024-10-27,86,131,91.42,1,0,2,2,1,27,10,2024,159.65845,False
1898,2024-07-08,63,203,68.35,0,0,1,2,1,8,7,2024,159.56657,False
2527,2024-06-17,95,439,6.97,0,1,2,2,1,17,6,2024,159.45923,False
3632,2024-02-01,67,63,16.01,0,1,1,0,1,1,2,2024,159.44547,False
2012,2024-11-30,33,31,46.2,1,0,2,0,2,30,11,2024,159.44063,False
9882,2024-05-18,84,467,82.0,1,1,1,1,0,18,5,2024,159.38945,False
3270,2024-12-06,50,2,28.86,0,0,2,1,1,6,12,2024,159.36472,False
6683,2024-05-03,67,169,99.6,0,1,1,0,0,3,5,2024,159.3624,False
1686,2024-05-22,27,263,12.26,1,1,1,1,0,22,5,2024,159.35466,False
1456,2024-05-05,68,140,65.47,1,0,1,0,0,5,5,2024,159.30124,False
1931,2024-05-29,26,125,67.2,1,1,0,2,1,29,5,2024,159.26411,False
9981,2024-07-03,21,62,44.49,0,0,0,1,1,3,7,2024,159.24504,False
5089,2024-09-13,65,292,59.53,0,1,1,2,1,13,9,2024,159.20578,False
6882,2024-04-03,12,297,93.27,1,0,2,1,2,3,4,2024,159.19006,False
9879,2024-06-30,36,139,19.53,0,0,1,2,0,30,6,2024,159.06532,False
6017,2024-07-24,75,170,80.0,1,0,1,1,2,24,7,2024,159.0581,False
1772,2024-01-30,69,262,46.36,0,1,2,2,0,30,1,2024,159.01398,False
2353,2024-10-21,40,148,91.97,1,0,2,2,2,21,10,2024,158.92894,False
8465,2024-08-27,25,55,97.09,0,0,1,1,1,27,8,2024,158.81676,False
9573,2024-10-26,26,152,71.82,1,0,1,2,2,26,10,2024,158.76659,False
9651,2024-12-04,32,92,64.89,1,1,1,1,2,4,12,2024,158.68915,False
1989,2024-05-10,74,49,37.43,1,0,0,0,2,10,5,2024,158.6853,False
2838,2024-04-02,85,76,72.02,0,0,0,2,2,2,4,2024,158.592,False
4510,2024-10-11,63,32,28.44,0,0,2,2,2,11,10,2024,158.54553,False
2475,2024-03-14,27,4,61.66,0,1,2,0,2,14,3,2024,158.44505,False
1688,2024-03-15,14,66,47.42,0,0,1,2,0,15,3,2024,158.44455,False
6229,2024-08-29,81,146,97.67,1,1,0,0,1,29,8,2024,158.43327,False
7710,2024-08-21,7,51,19.63,0,1,1,0,0,21,8,2024,158.29901,False
1014,2024-09-25,97,140,85.6,0,1,0,1,2,25,9,2024,158.22737,False
9095,2024-05-27,50,7,25.59,0,0,2,0,0,27,5,2024,158.22542,False
7240,2024-01-05,86,162,29.28,0,0,2,1,1,5,1,2024,158.00183,False
9341,2024-11-27,30,277,78.77,1,0,0,2,0,27,11,2024,157.93361,False
2747,2024-06-11,88,6,64.97,1,1,2,1,1,11,6,2024,157.80583,False
6656,2024-07-18,39,128,68.52,0,0,2,2,1,18,7,2024,157.66232,False
4755,2024-12-30,12,270,76.51,1,1,0,2,1,30,12,2024,157.60739,False
2270,2024-10-03,30,8,43.86,0,0,0,2,2,3,10,2024,157.35588,False
6710,2024-11-25,15,105,28.6,0,1,1,1,1,25,11,2024,157.22337,False
7891,2024-07-30,49,109,7.45,1,1,1,2,2,30,7,2024,157.14162,False
3503,2024-08-23,71,222,62.0,0,0,1,2,0,23,8,2024,157.04669,False
8563,2024-11-18,9,173,5.42,1,1,1,2,1,18,11,2024,157.00902,False
1438,2024-09-09,86,98,50.37,1,1,0,1,0,9,9,2024,156.8917,False
1289,2024-01-25,72,105,84.75,1,0,0,1,1,25,1,2024,156.87677,False
3273,2024-12-09,5,174,23.21,0,0,1,1,1,9,12,2024,156.7513,False
5496,2024-03-10,9,131,15.03,0,1,1,2,0,10,3,2024,156.54436,False
6112,2024-09-11,97,117,59.72,0,1,2,2,1,11,9,2024,156.40228,False
6939,2024-03-06,93,91,50.06,0,0,0,2,1,6,3,2024,156.37547,False
2459,2024-05-08,98,127,79.01,1,0,2,2,1,8,5,2024,156.30595,False
9449,2024-07-01,38,383,63.56,1,0,0,0,1,1,7,2024,156.22931,False
4689,2024-01-23,27,102,54.41,1,1,2,0,0,23,1,2024,156.20995,False
2679,2024-10-21,58,96,81.83,0,1,1,1,2,21,10,2024,156.20709,False
9177,2024-05-20,82,109,71.76,0,0,2,1,2,20,5,2024,155.82082,False
5050,2024-10-28,21,148,69.25,0,1,1,1,2,28,10,2024,155.73387,False
5995,2024-02-23,77,175,95.18,1,0,0,1,2,23,2,2024,155.69048,False
4726,2024-05-23,5,132,71.33,1,1,0,1,0,23,5,2024,155.68768,False
4530,2024-09-02,87,97,36.58,1,1,0,2,1,2,9,2024,155.6869,False
3154,2024-09-12,1,310,73.6,0,1,0,0,2,12,9,2024,155.42181,False
8339,2024-05-15,87,83,73.62,0,1,0,2,0,15,5,2024,155.31995,False
8133,2024-01-13,72,166,99.01,1,1,2,1,2,13,1,2024,155.27347,False
6179,2024-12-19,30,32,79.44,1,0,1,2,1,19,12,2024,155.17914,False
1252,2024-07-08,51,104,14.28,0,1,0,2,2,8,7,2024,155.17407,False
1811,2024-05-05,34,208,62.6,0,0,1,1,2,5,5,2024,155.03362,False
8213,2024-04-22,55,116,15.27,1,0,1,1,2,22,4,2024,154.98674,False
7203,2024-06-03,79,126,67.01,0,1,0,1,1,3,6,2024,154.9804,False
3821,2024-02-19,9,108,44.21,0,0,2,0,1,19,2,2024,154.8941,False
3187,2024-04-28,20,147,52.54,0,0,2,2,1,28,4,2024,154.83034,False
6979,2024-08-19,45,61,44.45,0,0,0,1,2,19,8,2024,154.82202,False
5637,2024-09-18,53,123,69.31,0,0,1,2,2,18,9,2024,154.78436,False
9651,2024-05-06,53,74,7.83,0,1,1,1,1,6,5,2024,154.69302,False
4698,2024-03-13,44,326,77.47,1,0,0,0,0,13,3,2024,154.67697,False
5284,2024-07-05,26,165,5.18,0,0,0,1,0,5,7,2024,154.60059,False
6454,2024-12-15,35,139,26.25,0,1,1,1,0,15,12,2024,154.44576,False
8462,2024-08-17,83,19,26.46,0,0,1,1,1,17,8,2024,154.40468,False
8841,2024-06-01,27,148,99.25,0,1,0,0,1,1,6,2024,154.36617,False
4449,2024-06-22,80,86,83.73,0,0,2,0,0,22,6,2024,154.32149,False
3515,2024-11-30,23,194,56.19,1,1,2,1,0,30,11,2024,154.31134,False
9289,2024-06-03,86,360,97.61,0,1,0,2,0,3,6,2024,154.29265,False
3778,2024-04-26,33,82,43.29,1,1,1,1,0,26,4,2024,154.25066,False
1791,2024-12-24,17,128,87.57,1,0,0,1,1,24,12,2024,154.13454,False
6608,2024-09-26,55,86,58.51,1,1,1,2,0,26,9,2024,154.10663,False
9525,2024-11-03,59,84,83.66,0,0,1,2,2,3,11,2024,154.09944,False
8652,2024-06-08,59,8,21.95,1,0,0,2,0,8,6,2024,153.9586,False
4988,2024-02-18,94,102,82.49,1,1,0,1,0,18,2,2024,153.91606,False
9305,2024-11-21,9,80,82.55,1,1,0,2,0,21,11,2024,153.83653,False
1083,2024-04-25,99,138,99.98,1,1,1,1,2,25,4,2024,153.73775,False
1156,2024-04-22,77,188,36.17,1,1,2,0,2,22,4,2024,153.713,False
8969,2024-06-21,24,276,81.46,0,1,1,1,1,21,6,2024,153.69344,False
5067,2024-11-04,20,142,7.68,1,0,2,2,2,4,11,2024,153.66765,False
8883,2024-05-20,32,130,43.81,1,0,0,1,2,20,5,2024,153.59593,False
1587,2024-02-11,64,106,52.58,0,1,2,2,0,11,2,2024,153.57257,False
1853,2024-04-15,39,225,62.32,0,0,0,0,2,15,4,2024,153.46808,False
3587,2024-05-07,76,128,77.75,1,0,1,0,0,7,5,2024,153.46628,False
2133,2024-10-11,49,104,79.08,1,0,1,2,0,11,10,2024,153.44398,False
2318,2024-02-14,96,126,88.84,1,1,2,1,1,14,2,2024,153.41397,False
7933,2024-04-03,91,247,79.54,0,1,1,2,0,3,4,2024,153.37483,False
7052,2024-06-25,53,92,74.87,0,1,2,0,2,25,6,2024,153.3652,False
1234,2024-10-09,94,430,24.3,1,1,0,2,2,9,10,2024,153.1455,False
2189,2024-08-20,25,83,66.01,1,0,0,1,0,20,8,2024,153.1193,False
2274,2024-01-22,40,195,18.38,1,1,1,0,0,22,1,2024,152.9365,False
2109,2024-06-16,38,115,38.48,0,1,1,0,1,16,6,2024,152.7706,False
6832,2024-08-22,45,118,90.3,0,0,0,2,1,22,8,2024,152.70972,False
6774,2024-11-30,96,124,94.17,0,0,1,2,2,30,11,2024,152.67552,False
3627,2024-12-12,52,146,97.49,1,1,2,2,0,12,12,2024,152.5802,False
6028,2024-04-23,1,210,72.28,0,1,0,1,2,23,4,2024,152.309,False
9418,2024-11-30,26,289,54.81,1,0,1,0,0,30,11,2024,152.25829,False
7181,2024-10-06,86,126,90.12,0,1,0,2,0,6,10,2024,152.12222,False
9750,2024-10-20,53,398,11.15,0,1,1,2,2,20,10,2024,151.98549,False
2259,2024-07-09,4,75,29.95,0,0,0,1,1,9,7,2024,151.90953,False
2144,2024-10-08,5,140,5.33,0,1,1,2,0,8,10,2024,151.87206,False
7211,2024-10-20,84,148,71.87,0,1,2,1,0,20,10,2024,151.83743,False
1248,2024-12-02,62,151,5.3,0,0,1,1,1,2,12,2024,151.82875,False
9713,2024-05-02,40,77,98.33,0,0,2,2,0,2,5,2024,151.82089,False
7280,2024-09-02,96,156,65.33,1,0,0,1,2,2,9,2024,151.78305,False
5259,2024-05-25,23,89,52.49,0,0,0,1,2,25,5,2024,151.72394,False
7509,2024-05-16,89,157,30.5,0,0,0,0,1,16,5,2024,151.54001,False
1558,2024-08-12,76,178,72.06,1,1,2,0,2,12,8,2024,151.45932,False
9739,2024-10-15,46,485,7.31,0,1,2,2,2,15,10,2024,151.35991,False
2425,2024-02-27,96,110,96.79,0,1,1,0,1,27,2,2024,151.3486,False
9359,2024-08-27,60,159,5.05,0,1,2,1,2,27,8,2024,151.31757,False
2332,2024-06-16,59,175,14.44,1,0,1,1,1,16,6,2024,151.28506,False
6222,2024-12-05,67,85,20.72,0,1,0,2,0,5,12,2024,151.14153,False
6568,2024-05-12,10,218,90.29,1,1,0,2,0,12,5,2024,151.13701,False
4614,2024-11-07,46,64,51.04,0,0,2,2,2,7,11,2024,150.96829,False
4193,2024-07-05,63,35,52.88,1,0,1,2,1,5,7,2024,150.63893,False
7969,2024-05-26,97,128,41.59,0,0,2,2,0,26,5,2024,150.6016,False
8191,2024-08-28,2,300,25.63,1,1,2,0,0,28,8,2024,150.50806,False
3184,2024-06-23,98,140,53.13,0,0,1,0,2,23,6,2024,150.39285,False
9861,2024-04-08,48,54,26.45,0,0,1,2,0,8,4,2024,150.3041,False
8991,2024-07-23,9,66,93.98,0,1,1,2,2,23,7,2024,150.27977,False
9369,2024-03-25,3,108,24.3,1,1,1,1,2,25,3,2024,150.26071,False
8763,2024-11-28,53,95,39.78,0,0,1,0,2,28,11,2024,150.19923,False
2840,2024-10-09,71,322,64.9,0,1,2,1,1,9,10,2024,150.13145,False
9817,2024-05-23,56,367,69.62,1,1,1,1,1,23,5,2024,150.07915,False
6797,2024-06-27,40,122,50.11,1,1,0,2,1,27,6,2024,150.0689,False
1268,2024-11-19,63,333,88.55,1,0,2,1,1,19,11,2024,149.9484,False
9497,2024-03-18,59,65,66.68,0,1,1,0,2,18,3,2024,149.82025,False
5898,2024-12-07,71,14,93.78,1,1,1,2,0,7,12,2024,149.79077,False
2725,2024-11-18,20,55,11.91,1,1,0,0,0,18,11,2024,149.622,False
9947,2024-10-26,13,140,7.21,1,0,1,2,2,26,10,2024,149.47655,False
4197,2024-11-14,57,33,46.39,0,0,1,0,1,14,11,2024,149.35812,False
1829,2024-03-24,74,154,81.54,1,1,1,0,2,24,3,2024,149.33632,False
2823,2024-10-16,90,25,22.75,1,0,0,2,0,16,10,2024,149.29825,False
2220,2024-02-21,45,108,49.29,1,0,0,1,0,21,2,2024,149.18788,False
7053,2024-01-16,25,97,26.5,0,0,0,1,2,16,1,2024,149.15073,False
6256,2024-11-07,60,179,18.08,0,1,1,2,0,7,11,2024,149.02847,False
7166,2024-06-29,47,66,83.97,0,1,2,2,1,29,6,2024,149.01794,False
5357,2024-04-12,53,75,78.27,1,1,0,1,2,12,4,2024,148.94847,False
1076,2024-01-27,89,126,85.3,1,0,0,1,2,27,1,2024,148.94604,False
8320,2024-11-28,93,149,14.66,1,1,0,0,2,28,11,2024,148.84808,False
6200,2024-03-16,99,102,71.86,1,0,2,0,1,16,3,2024,148.84389,False
5480,2024-09-02,71,28,28.41,1,1,1,2,2,2,9,2024,148.74286,False
3446,2024-11-28,36,153,86.73,1,1,0,1,0,28,11,2024,148.63382,False
9021,2024-10-17,46,192,22.47,0,0,2,1,0,17,10,2024,148.60109,False
3390,2024-11-20,65,143,29.12,1,0,1,0,0,20,11,2024,148.47458,False
5158,2024-05-27,53,234,56.01,0,0,2,1,0,27,5,2024,148.4301,False
3900,2024-03-23,84,76,19.17,1,1,1,1,2,23,3,2024,148.22672,False
8337,2024-07-29,51,154,6.57,1,1,2,1,1,29,7,2024,148.19968,False
9224,2024-02-29,92,75,93.74,1,0,1,2,2,29,2,2024,148.16545,False
3110,2024-01-07,88,123,25.62,0,0,0,1,2,7,1,2024,148.16096,False
8202,2024-09-28,86,144,58.6,0,0,2,2,0,28,9,2024,148.14317,False
9787,2024-10-17,85,115,40.01,0,0,2,2,1,17,10,2024,148.12387,False
6010,2024-02-18,42,105,87.72,1,0,2,0,1,18,2,2024,148.06528,False
4403,2024-03-09,88,161,9.21,1,0,0,2,0,9,3,2024,147.97353,False
3555,2024-03-04,12,154,7.22,0,1,1,0,2,4,3,2024,147.96799,False
9532,2024-03-01,25,159,73.36,0,0,0,2,2,1,3,2024,147.92531,False
5179,2024-12-13,26,101,92.4,1,1,1,1,1,13,12,2024,147.85008,False
2901,2024-04-17,31,45,87.13,1,0,0,1,1,17,4,2024,147.7885,False
3946,2024-04-07,75,174,52.56,0,1,2,2,2,7,4,2024,147.7844,False
6477,2024-01-28,28,127,64.03,0,1,0,2,0,28,1,2024,147.5993,False
8353,2024-06-12,13,156,31.92,1,1,1,2,2,12,6,2024,147.52718,False
4444,2024-04-30,18,44,25.05,1,1,0,1,1,30,4,2024,147.47296,False
7561,2024-01-28,24,100,40.63,1,1,2,1,0,28,1,2024,147.46075,False
6738,2024-10-23,1,141,17.04,1,0,1,0,1,23,10,2024,147.41988,False
2296,2024-04-16,14,87,53.68,1,1,1,0,2,16,4,2024,147.29889,False
7308,2024-06-03,68,117,59.05,1,1,2,0,0,3,6,2024,147.2842,False
8643,2024-12-30,29,87,81.09,1,1,2,2,2,30,12,2024,147.28284,False
3435,2024-04-02,69,58,41.95,1,0,1,1,2,2,4,2024,147.20833,False
5152,2024-08-11,81,17,52.92,0,0,1,1,2,11,8,2024,147.13019,False
9614,2024-12-25,97,89,81.98,1,1,1,2,0,25,12,2024,147.10928,False
7133,2024-12-06,13,172,60.35,1,1,2,0,1,6,12,2024,146.99133,False
9423,2024-04-23,55,131,64.37,1,0,1,2,1,23,4,2024,146.923,False
4731,2024-05-16,40,96,71.31,0,1,2,1,2,16,5,2024,146.88272,False
7229,2024-12-11,89,106,82.08,0,0,1,1,2,11,12,2024,146.82738,False
6649,2024-09-30,73,57,73.8,0,0,0,1,1,30,9,2024,146.80807,False
5641,2024-01-08,35,124,49.0,0,0,0,2,2,8,1,2024,146.73053,False
1867,2024-06-09,18,38,19.76,0,0,1,1,0,9,6,2024,146.61754,False
1881,2024-05-09,85,107,11.59,0,1,2,0,0,9,5,2024,146.21332,False
6103,2024-09-25,3,117,75.08,1,1,2,1,0,25,9,2024,146.1719,False
2741,2024-07-01,90,133,7.33,1,0,1,0,1,1,7,2024,146.0605,False
1474,2024-04-23,40,152,48.5,1,1,0,0,1,23,4,2024,146.02321,False
2202,2024-09-10,55,29,31.71,0,1,1,0,0,10,9,2024,145.9543,False
8806,2024-06-07,91,41,27.06,0,0,0,1,1,7,6,2024,145.79512,False
4013,2024-02-15,11,153,80.67,1,0,1,2,2,15,2,2024,145.77084,False
2431,2024-10-27,85,170,47.13,1,1,2,1,0,27,10,2024,145.70013,False
4226,2024-01-25,16,126,8.79,0,0,1,2,2,25,1,2024,145.65567,False
1933,2024-04-27,6,185,82.42,0,0,2,2,0,27,4,2024,145.58972,False
7130,2024-11-19,2,164,59.8,0,0,1,1,0,19,11,2024,145.52815,False
3618,2024-06-17,91,108,44.66,0,0,0,2,1,17,6,2024,145.41873,False
2581,2024-01-16,57,48,37.89,1,1,1,0,0,16,1,2024,145.38786,False
9740,2024-02-12,87,49,55.3,1,0,0,1,2,12,2,2024,145.25693,False
4992,2024-09-13,15,108,12.03,1,0,2,0,1,13,9,2024,145.20444,False
7162,2024-10-18,53,145,89.89,0,1,0,1,1,18,10,2024,145.1737,False
8114,2024-07-24,38,358,45.18,1,1,1,2,0,24,7,2024,145.14589,False
1585,2024-07-23,51,81,42.63,0,0,1,1,2,23,7,2024,145.0842,False
3190,2024-06-29,6,45,53.76,0,1,0,1,2,29,6,2024,145.03767,False
3519,2024-11-09,95,13,39.94,0,1,1,0,2,9,11,2024,144.96965,False
7771,2024-07-31,98,297,96.29,0,1,2,2,0,31,7,2024,144.82637,False
7308,2024-02-24,40,107,62.52,1,0,0,0,1,24,2,2024,144.78229,False
5253,2024-08-26,85,6,27.73,0,1,1,1,0,26,8,2024,144.59726,False
4795,2024-01-15,98,125,41.06,1,0,2,1,0,15,1,2024,144.52342,False
9086,2024-01-09,64,483,23.07,0,0,1,1,0,9,1,2024,144.49187,False
4347,2024-11-17,60,131,98.87,0,1,2,0,1,17,11,2024,144.374,False
3640,2024-10-01,10,150,93.53,0,0,1,0,2,1,10,2024,144.27502,False
4023,2024-12-20,33,138,92.99,1,0,0,0,1,20,12,2024,144.18996,False
7693,2024-07-15,92,35,70.1,1,0,0,1,2,15,7,2024,144.17314,False
1197,2024-08-17,82,94,88.01,1,0,1,2,1,17,8,2024,144.11044,False
8587,2024-12-28,15,138,23.85,1,1,2,2,2,28,12,2024,143.94249,False
2174,2024-03-31,95,138,8.1,0,1,2,2,2,31,3,2024,143.90697,False
7681,2024-10-22,47,67,84.39,0,1,0,0,1,22,10,2024,143.84038,False
9438,2024-01-07,78,115,67.5,1,0,2,0,0,7,1,2024,143.79678,False
1575,2024-12-14,14,91,57.73,1,1,1,0,2,14,12,2024,143.71985,False
1133,2024-04-15,84,47,8.38,0,0,1,1,0,15,4,2024,143.6425,False
8352,2024-11-01,10,497,97.12,1,0,0,0,1,1,11,2024,143.52658,False
2345,2024-08-09,21,79,12.96,0,1,1,2,2,9,8,2024,143.45132,False
2029,2024-10-27,52,97,71.18,1,0,2,2,0,27,10,2024,143.39897,False
9293,2024-02-19,2,82,88.57,0,1,1,1,2,19,2,2024,143.37,False
5882,2024-06-03,74,129,69.09,1,1,2,1,2,3,6,2024,143.34332,False
9113,2024-05-24,57,44,86.46,1,0,0,2,1,24,5,2024,143.30815,False
2004,2024-07-30,43,4,49.56,1,0,1,2,2,30,7,2024,143.22548,False
1543,2024-11-07,61,42,76.6,1,1,2,1,0,7,11,2024,143.21223,False
2269,2024-11-09,8,46,23.86,0,0,2,1,1,9,11,2024,143.1999,False
3446,2024-03-21,38,32,66.05,1,0,1,2,0,21,3,2024,143.09195,False
9543,2024-01-20,33,292,68.42,0,1,2,2,2,20,1,2024,142.97682,False
3012,2024-10-11,50,108,91.48,0,1,1,2,0,11,10,2024,142.91583,False
8197,2024-07-03,40,29,26.12,0,1,1,0,2,3,7,2024,142.87778,False
6739,2024-02-25,10,121,49.88,0,1,2,1,2,25,2,2024,142.82404,False
7062,2024-11-06,81,89,53.31,0,0,2,1,0,6,11,2024,142.76642,False
3956,2024-08-03,59,91,20.19,1,0,2,2,1,3,8,2024,142.76192,False
6774,2024-02-12,69,46,78.48,1,0,2,0,1,12,2,2024,142.74466,False
